Id,SalePrice
1982,234200.7309083874
1983,224454.23417108558
1984,195157.77401161898
1985,241940.52563952556
1986,225289.9029863965
1987,218164.88879407785
1988,184057.56374459888
1989,201474.66233259946
1990,214456.34599591192
1991,240183.96704783087
1992,214450.684836619
1993,191899.52754431212
1994,232851.1775923345
1995,182344.4455004923
1996,290580.3010150841
1997,366096.35380142234
1998,316159.49539819994
1999,325672.62834101944
2000,312250.7270557853
2001,297623.91620491614
2002,251085.76436911972
2003,234851.46461284108
2004,263124.3684924875
2005,246311.0284190522
2006,218668.85869034444
2007,232082.4656096878
2008,207494.7169200228
2009,189297.06134312338
2010,198148.3568543676
2011,138832.87582937878
2012,175955.5064559547
2013,181768.6251163996
2014,191286.83488640707
2015,204856.70261533192
2016,188875.04759951605
2017,199309.30464229645
2018,112645.06264626147
2019,130555.9384967977
2020,97599.14839213266
2021,102768.94918143202
2022,179004.11766979727
2023,148331.15628528298
2024,293431.1555200612
2025,370051.69952723343
2026,177973.77986144635
2027,162386.9390809202
2028,172087.011817337
2029,159790.34046005213
2030,270282.9305188958
2031,254167.38286919676
2032,285620.5811587808
2033,264774.31666010263
2034,185267.79375563096
2035,204223.4530098455
2036,211863.41410924663
2037,214448.80850566592
2038,304196.54249567684
2039,222046.12988431175
2040,299543.83456317877
2041,285065.9753886904
2042,196635.80590669712
2043,165725.33748850063
2044,176417.49450573593
2045,201167.0448268599
2046,152567.0580938384
2047,144518.01918424945
2048,133090.67421922396
2049,155702.13245914935
2050,174701.35895664635
2051,99778.9229118849
2052,118664.24207048904
2053,139575.9187168521
2054,77416.97384633432
2055,152568.37582948885
2056,138112.7193210306
2057,116476.61844052287
2058,211915.2528319966
2059,132658.34717656777
2060,154964.98205872858
2061,180162.78098691266
2062,116586.57142901741
2063,108198.27968914039
2064,125388.83927612798
2065,103898.35080564761
2066,179011.82631186367
2067,148369.09721719037
2068,158250.78233805904
2069,67526.56489138352
2070,104164.18338455871
2071,83372.88834835449
2072,162666.511212549
2073,137023.66866866092
2074,180494.92955376446
2075,158222.90365523048
2076,114843.88263050042
2077,127089.26082766836
2078,111364.69397455303
2079,140728.81080448645
2080,109234.88725561701
2081,129542.78150906588
2082,126220.15822657046
2083,143176.78482025932
2084,94264.87268214958
2085,114707.64877167536
2086,122667.85392743384
2087,133884.34987263975
2088,111714.14670707233
2089,82529.47788115026
2090,150193.79959276778
2091,109924.17414997646
2092,134947.73163833166
2093,159769.82267932425
2094,139286.97472231608
2095,167076.41492182465
2096,81523.50380346767
2097,97418.78252216993
2098,151087.64950859727
2099,30127.098068100924
2100,96988.08358480252
2101,139739.9218840123
2102,143049.88695837313
2103,104934.41792644281
2104,169990.46257390635
2105,137454.78366136638
2106,67330.70246203803
2107,206895.64572905138
2108,104554.84319860901
2109,100547.54829397512
2110,126973.2941667554
2111,164912.90833746642
2112,137311.315537363
2113,129523.74525787286
2114,130448.43485826842
2115,165756.1794207965
2116,125799.82037792658
2117,145497.098970717
2118,141689.48774544598
2119,116752.67074832536
2120,118573.8316902697
2121,77180.49661919905
2122,88620.49033103132
2123,89550.15575907892
2124,183530.39411414118
2125,146443.78510171623
2126,170979.37904424628
2127,159341.87822275254
2128,140795.24482728052
2129,116058.33969627344
2130,137608.6950647981
2131,162525.50987861346
2132,127222.99570366566
2133,124897.91431481793
2134,124842.69530168822
2135,100956.67342575063
2136,73199.08599264064
2137,108214.69593327143
2138,130167.67323891423
2139,150957.81245756103
2140,135295.71974718862
2141,170562.56467891892
2142,113944.19286788994
2143,127457.5434927803
2144,131479.98925828905
2145,138508.2651084959
2146,173995.18895504973
2147,170094.86979272938
2148,143874.3759295782
2149,140031.2549858709
2150,224740.32517823478
2151,133647.4044588515
2152,170290.61697945197
2153,151258.70754305215
2154,91074.54638540052
2155,143066.87235906074
2156,235293.72956227168
2157,227682.91163073556
2158,230212.95028006606
2159,214662.34728726948
2160,202743.3614925659
2161,229139.53684913
2162,349084.58491980383
2163,362257.7607694816
2164,255204.0477101815
2165,199398.14855167567
2166,137444.47961603053
2167,224687.15362503828
2168,188324.89270214742
2169,197997.7672060284
2170,211750.3899406754
2171,142003.4901532575
2172,131361.12108783703
2173,153862.80839340755
2174,221627.534332361
2175,266947.77544588427
2176,304911.63369153946
2177,226087.14849690621
2178,215274.20504614298
2179,151240.95030627353
2180,233904.79393587174
2181,189857.3680568204
2182,207617.77189120307
2183,188566.41232307832
2184,121903.52009029116
2185,151339.93386156298
2186,150763.98272749846
2187,151838.92703199259
2188,155961.7031298665
2189,303845.620141432
2190,72427.17795116676
2191,74487.80945219035
2192,68411.73700111837
2193,133777.5419358032
2194,103162.46728011465
2195,98084.4756542489
2196,122229.27143212606
2197,114644.48543791776
2198,162103.30455592996
2199,194514.853166043
2200,130257.00291029719
2201,145549.8821443976
2202,191349.36047030386
2203,148872.1904517752
2204,169771.14855195704
2205,113752.89462101675
2206,120866.755289327
2207,196832.58715368685
2208,226358.34028341755
2209,196196.7884877589
2210,141086.43662744272
2211,119654.19903953798
2212,120960.19089837652
2213,95878.83307184529
2214,141446.56504841836
2215,101113.68720839976
2216,148268.15032209537
2217,49448.949747700186
2218,88514.37888065772
2219,80046.36965741456
2220,87062.27150267572
2221,337561.13277469337
2222,295242.1402481659
2223,273807.4594427909
2224,216233.2378819533
2225,153689.39205380145
2226,167996.28832421632
2227,208596.6554095833
2228,280615.8772026125
2229,242460.26724217698
2230,140690.71270241804
2231,214223.11624501442
2232,178204.09560086468
2233,194234.3585964018
2234,253465.32272333704
2235,227938.7840957996
2236,236808.28854489786
2237,294186.07479069004
2238,230395.8386193221
2239,107829.62290702626
2240,185606.59233417775
2241,131739.06886957912
2242,126942.6133123603
2243,132258.78804792132
2244,102941.8645399668
2245,119057.20253333269
2246,140246.39938255504
2247,132021.72549481137
2248,120058.81440861
2249,122935.50342718023
2250,123008.9836516584
2251,161286.66927219054
2252,176559.29442026315
2253,155887.48027288617
2254,172040.34934532078
2255,185901.245753398
2256,182071.84134461667
2257,202766.6726295447
2258,160003.15057625924
2259,167061.81394009368
2260,146865.26893442107
2261,198181.67829306744
2262,216602.39327642036
2263,332221.53913161246
2264,379854.24562596454
2265,193815.1389709112
2266,313146.93700910505
2267,319994.2802751768
2268,394672.994718424
2269,153524.84164897708
2270,196897.89520967944
2271,209185.5701320654
2272,212377.67992546683
2273,164278.13024475827
2274,180205.27013348741
2275,158486.60297600506
2276,211880.89604202943
2277,182457.0090977901
2278,145781.23067009926
2279,150594.710454639
2280,100448.76458011678
2281,176163.65867632406
2282,190817.7399254357
2283,125343.20976903295
2284,164650.50191043207
2285,147225.52909731533
2286,108748.1974700212
2287,390684.00432078616
2288,287781.305744815
2289,339075.0504037089
2290,425605.49623201793
2291,350413.56302248925
2292,412318.86208581884
2293,447309.49146961846
2294,390826.8790688223
2295,419074.8390116308
2296,266464.20815513836
2297,382377.7938056783
2298,362332.2014484109
2299,341031.63710541936
2300,314883.6871300543
2301,335287.1398371923
2302,244666.31415080762
2303,240577.63156693702
2304,255441.2410615114
2305,216638.57689956814
2306,203789.01819368865
2307,208281.39729159226
2308,236924.50753267115
2309,329342.01346400596
2310,240001.53374162124
2311,219184.74208693573
2312,197746.17691736243
2313,184738.8478391606
2314,189645.0464794507
2315,197004.80882999505
2316,207409.1944678786
2317,181231.92466232617
2318,188464.13245215936
2319,200147.85193802853
2320,192209.20495687978
2321,258761.58080535504
2322,202386.10364799405
2323,209212.83056983043
2324,196673.7605853781
2325,217896.9920091348
2326,189219.92543382273
2327,208109.70450377063
2328,225940.90440297447
2329,184152.08364164334
2330,182909.6239463695
2331,341154.24123208685
2332,401987.1929739335
2333,334744.4404623127
2334,290769.3493091693
2335,321163.3445615194
2336,329980.62716114736
2337,196263.1815064061
2338,256126.86236555845
2339,218500.24164882972
2340,372637.38590794493
2341,220741.32674568862
2342,218631.11306364654
2343,215311.64916478453
2344,217096.368232142
2345,221715.3437387689
2346,213237.6900462127
2347,195854.91079756065
2348,238021.16250756528
2349,183653.51890497183
2350,316844.6127619991
2351,269414.1967659861
2352,228974.13510728854
2353,231254.51299043623
2354,137806.085057932
2355,147718.94721497112
2356,156666.87195827265
2357,189804.90537356347
2358,192584.49001201912
2359,150849.20207075978
2360,104618.44423626008
2361,129841.13374480116
2362,237922.7508230119
2363,150617.10141562956
2364,170566.3822352765
2365,218138.21149623516
2366,201495.88115561713
2367,220799.61857182748
2368,241326.2882260001
2369,220542.0314808534
2370,166366.25862633128
2371,173846.87567774806
2372,179135.96064129774
2373,268326.0642592108
2374,286654.48428263556
2375,228815.91058860155
2376,254721.59444094432
2377,294231.820017351
2378,143721.10254481062
2379,203408.5135359866
2380,145454.0907979533
2381,152265.58796903118
2382,193797.208182821
2383,194243.02243649116
2384,230763.79352598946
2385,155211.09566711116
2386,129327.73925389023
2387,125074.86829451018
2388,114075.72901384323
2389,131413.17399362818
2390,136683.00444352446
2391,135093.74142514338
2392,97327.95662814233
2393,169436.66523628222
2394,166096.1422897873
2395,194510.00311579142
2396,142500.69417992065
2397,195892.10808177228
2398,117333.10309607052
2399,47730.60053809354
2400,36735.035100304114
2401,109210.59462017566
2402,121235.83087449643
2403,157202.38783898432
2404,154147.75928694103
2405,151940.77010878193
2406,133586.33358146402
2407,120217.88027374574
2408,130031.99033765704
2409,120082.37439702079
2410,186794.06280642602
2411,105723.69741732418
2412,148607.40785359067
2413,115659.67384499632
2414,155284.8621372212
2415,143778.2230141136
2416,125985.63035276165
2417,120732.50421699818
2418,117173.50602025888
2419,107011.42066384485
2420,122501.29234638292
2421,137327.0062426771
2422,106138.02147588355
2423,120865.98392778507
2424,149823.42480569432
2425,219288.7125998459
2426,131084.267387293
2427,121507.67134403548
2428,181166.68834819534
2429,101197.19642530294
2430,124441.20411272749
2431,125306.23257276753
2432,134518.9207972401
2433,124362.84216401057
2434,125454.22140478599
2435,143555.37958015304
2436,101135.14970273641
2437,98388.9887992345
2438,116108.43234052567
2439,114703.79910661571
2440,130357.50934449397
2441,101346.0847977376
2442,109493.5222436465
2443,131090.77433702216
2444,134580.51751412585
2445,80115.05107781052
2446,134515.0482214084
2447,191206.9819999318
2448,151274.19234251772
2449,126665.58745720942
2450,153324.53050328075
2451,114487.44377366628
2452,198755.93590464542
2453,86519.12919262721
2454,124501.01286543242
2455,104144.18310222373
2456,124104.46431225666
2457,125133.3772836515
2458,146867.3067185933
2459,105216.295222861
2460,150199.7027055935
2461,116188.0655518723
2462,136071.06747090927
2463,128489.83917705232
2464,173575.17802161234
2465,140355.51598135324
2466,118441.28394821356
2467,156890.96468435333
2468,99500.0039517543
2469,96443.62013987987
2470,195356.2523471497
2471,206869.0854759863
2472,173198.73835833435
2473,116787.5436406032
2474,106979.60933613445
2475,217624.821237383
2476,101723.10410876194
2477,114248.26557730016
2478,152973.9582066561
2479,109192.46269360703
2480,159050.16082505963
2481,113711.29837906931
2482,126560.32896450302
2483,101880.99116614799
2484,115093.00072137889
2485,117300.33681648073
2486,139897.6920824902
2487,204798.54303517385
2488,170073.30119314516
2489,167161.11251391983
2490,137460.26652898343
2491,82845.87104530004
2492,172105.95787848945
2493,153559.15680462623
2494,159232.46558040573
2495,89681.4047499185
2496,224144.4153350477
2497,162940.4147894357
2498,103690.49465825153
2499,87463.06519259576
2500,121315.12851527368
2501,128427.47920974059
2502,136112.04640904284
2503,97347.84067076794
2504,186743.6216438547
2505,219991.9689020572
2506,247922.8802080942
2507,261846.4425804378
2508,246427.79724536167
2509,212905.42018377868
2510,218989.8181058055
2511,178206.3794274017
2512,219160.42790309974
2513,213009.92088136746
2514,245366.38976066798
2515,127935.0683815087
2516,172399.8767971421
2517,126143.15759641532
2518,137698.59192146308
2519,239325.56648612063
2520,207982.98225735984
2521,191505.36351164844
2522,222037.65055059496
2523,118283.26712886296
2524,141663.55650857755
2525,141865.1765698776
2526,127658.25563747733
2527,108837.59471836116
2528,114639.7752548231
2529,161722.91474477953
2530,118296.19364632515
2531,249183.20421602513
2532,219517.16750732932
2533,203597.34615697333
2534,240008.62263846578
2535,264619.1962202773
2536,236764.99627982412
2537,239220.18124146812
2538,198639.60596984025
2539,187792.5699417239
2540,193177.9697608187
2541,189909.8101780633
2542,162573.40397468145
2543,146033.69979785982
2544,101807.28911954624
2545,134553.63654165034
2546,135403.64490546484
2547,152342.2351084418
2548,172306.51802060782
2549,149916.68631567934
2550,592707.5219836822
2551,172038.74365525634
2552,112305.5179648897
2553,73844.95440289838
2554,102148.38801180106
2555,119154.63965656451
2556,89868.39075836987
2557,101928.16204160132
2558,146001.2694861571
2559,116639.96038814337
2560,142394.56314041495
2561,141179.6870539239
2562,123277.05599906103
2563,138069.1470452181
2564,191870.94880679384
2565,134510.81880585355
2566,148700.91301235044
2567,130354.76118075463
2568,189037.35673514399
2569,187395.5496098437
2570,140475.46780412836
2571,160661.333914184
2572,185947.88688119937
2573,208891.50581641408
2574,254455.71147234965
2575,139613.06125701638
2576,131596.90180011938
2577,151950.72930137237
2578,95026.00457987003
2579,54500.551920617756
2580,125261.18268820766
2581,120040.61843920988
2582,134337.1822925086
2583,263418.5592083851
2584,172464.74099033128
2585,194077.41584589082
2586,208629.88124062825
2587,193179.49700379925
2588,130130.11637509975
2589,147820.74343186757
2590,219093.50158064935
2591,211569.4762031412
2592,215810.1698308186
2593,250304.28104221442
2594,173378.28157926758
2595,228400.524626863
2596,273462.9397334047
2597,204981.16111444525
2598,271884.30055511865
2599,370253.52798387926
2600,173875.89403137018
2601,157493.54886134533
2602,96070.71457195084
2603,97653.29850104637
2604,89555.90353300096
2605,100739.0113451879
2606,147850.2585411538
2607,225009.8077197121
2608,206101.26502951275
2609,149141.9991322551
2610,100384.42631844524
2611,128817.31674935069
2612,140916.05499454692
2613,114480.9484771018
2614,112136.52007883007
2615,150731.0932885682
2616,145365.5476902139
2617,182168.11839834583
2618,245371.1589395415
2619,194022.88978941907
2620,187304.66144153156
2621,169224.48284940643
2622,175519.51478935505
2623,231032.84966673673
2624,270393.81783217326
2625,255796.8686730145
2626,162782.56207689922
2627,167932.38535673008
2628,400646.8016794783
2629,440013.2262714918
2630,343083.9808396601
2631,404645.8839628632
2632,361907.1075630113
2633,297594.01504047454
2634,383468.9349638231
2635,156373.5833784336
2636,193807.85317129205
2637,222842.65518809872
2638,254675.57205979346
2639,191354.8147917338
2640,152091.32707811007
2641,96910.80751625728
2642,190105.9533876725
2643,129535.704534391
2644,147556.47208327084
2645,122992.99581880268
2646,114690.58051455836
2647,129709.66002118518
2648,144805.93990737566
2649,130825.15782015811
2650,134835.19831858476
2651,155502.61958145618
2652,384260.26538885984
2653,247306.70166547498
2654,272674.32549605385
2655,389189.8689319309
2656,324098.94557705073
2657,369503.12681746756
2658,329886.49558590684
2659,330396.2919945716
2660,359472.4211501311
2661,360372.9918243477
2662,376488.5829294527
2663,273045.3960622148
2664,323627.39484774176
2665,349801.7255712309
2666,315285.03149007744
2667,197617.3666487941
2668,203368.8544172474
2669,187140.90374202974
2670,265574.1954092222
2671,204367.94320242683
2672,215252.7828413676
2673,209215.6683587946
2674,214765.47610606527
2675,214979.37452405883
2676,200825.88546623226
2677,192742.30051271146
2678,248912.79508899717
2679,317703.3790834952
2680,303197.59467866895
2681,412407.1344428539
2682,339055.062693822
2683,463100.6407406497
2684,342602.0648568179
2685,329151.9597437167
2686,243859.62738954212
2687,294579.9434636315
2688,221985.5242789848
2689,208893.13506285724
2690,379009.4287162298
2691,181414.64056889655
2692,134288.56280710624
2693,202622.3554189236
2694,148188.26820355927
2695,198832.28202675184
2696,189279.0781583783
2697,175663.7736613655
2698,191144.93093765335
2699,176061.10578697897
2700,162262.97124245018
2701,161740.72688345687
2702,118582.41993720148
2703,160210.59593711048
2704,142971.36303747434
2705,110070.76849299384
2706,103182.56088266772
2707,111449.21958528925
2708,117290.53697756253
2709,85692.69636012404
2710,118726.36620783154
2711,294970.56932712084
2712,397457.38650241453
2713,175769.13422950526
2714,162777.36274764105
2715,171744.16904584854
2716,160981.54210377403
2717,177622.15219441953
2718,206526.1192595992
2719,155099.6783453424
2720,166678.53773114097
2721,126777.0818920802
2722,153538.09974748595
2723,152769.10782421078
2724,137653.46947355295
2725,120220.82901333034
2726,118752.79571103939
2727,190745.99069568346
2728,170621.9477695279
2729,143326.56983291585
2730,127178.46377044357
2731,124517.17014158383
2732,116524.70378188655
2733,158264.322760975
2734,123683.58424089354
2735,127297.23684062011
